BirdID,Sex,AgeY,AgeClass,BirthFPID,U_PlateID,RTL,Technician,Terr,FPID,mum,dad,MAC,PAC,BrF,BrM
5747,1,0.328767123287671,OFL,105,9_9,0.56,1,18,110,5164,2966,3.73424657534247,7.38356164383562,5164,2966
5585,1,0.246575342465753,J,105,9_24,0.68,1,18,105,5164,2966,3.39178082191781,7.04109589041096,5164,2966
5835,1,2.7013698630137,A,105,9_7,0.84,1,24,125,5164,2966,3.95890410958904,7.60821917808219,5164,2966
5585,1,1.21369863013699,A,105,9_12,0.62,1,51.2,116,5164,2966,3.39178082191781,7.04109589041096,5164,2966
5774,1,1.6958904109589,A,105,9_10,1.08,1,127,122,1763,3456,9.37534246575343,7.35890410958904,1763,5557
5774,1,2.61369863013699,A,105,9_13,0.64,1,127,125,1763,3456,9.37534246575343,7.35890410958904,1763,5557
5774,1,0.246575342465753,J,105,9_18,1.45,1,51.2,112,1763,3456,9.37534246575343,7.35890410958904,1763,5557
5786,1,0.564383561643836,J,105,9_23,0.19,1,-2,116,1763,2966,9.41643835616438,7.6958904109589,1763,5557
5786,1,0.246575342465753,J,105,9_3,1.37,1,15,112,1763,2966,9.41643835616438,7.6958904109589,1763,5557
5615,0,0.328767123287671,OFL,105,9_22,0.54,1,25,105,3490,3087,5.91780821917808,6.46301369863014,3490,3087
5615,0,0.410958904109589,SA,105,9_2,1.17,1,11,105,3490,3087,5.91780821917808,6.46301369863014,3490,3087
5833,0,1.63561643835616,A,105,9_26,1.23,1,21,118,3490,3087,6.20821917808219,6.75342465753425,3490,3087
5833,0,1.26849315068493,A,105,9_9,1.15,1,21,116,3490,3087,6.20821917808219,6.75342465753425,3490,3087
5833,0,3.26027397260274,A,105,9_18,0.75,1,26,125,3490,3087,6.20821917808219,6.75342465753425,3490,3087
5833,0,1,A,105,9_1,0.72,1,21,116,3490,3087,6.20821917808219,6.75342465753425,3490,3087
5645,1,0.0493150684931507,CH,105,9_9,2.07,1,23,105,5163,5072,4.16164383561644,4.24657534246575,5163,5072
5758,1,0.328767123287671,OFL,105,9_10,0.81,1,26,110,1864,5275,8.0027397260274,2.81369863013699,1864,1542
5617,0,0.246575342465753,J,105,9_20,0.88,1,26.5,105,1824,5220,7.5972602739726,2.96438356164384,1824,5679
5617,0,0.449315068493151,SA,105,9_5,0.97,1,26.5,105,1824,5220,7.5972602739726,2.96438356164384,1824,5679
5627,1,0.498630136986301,SA,105,9_6,0.39,1,29,105,3462,2966,5.88219178082192,7.01917808219178,3462,3093
5627,1,0.328767123287671,OFL,105,9_29,0.72,1,29,105,3462,2966,5.88219178082192,7.01917808219178,3462,3093
5653,0,1.9041095890411,A,105,9_21,0.63,1,69,122,3462,2966,6.27945205479452,7.41643835616438,3462,3093
5653,0,0.0219178082191781,CH,105,9_20,1.03,1,29,105,3462,2966,6.27945205479452,7.41643835616438,3462,3093
5658,0,0.923287671232877,SA,105,9_19,1.54,1,-2,116,4999,5072,4.35068493150685,4.18082191780822,4999,5526
5658,0,0.164383561643836,FL,105,9_19,0.61,1,32,105,4999,5072,4.35068493150685,4.18082191780822,4999,5526
5658,0,1.56986301369863,A,105,9_19,0.61,1,9,118,4999,5072,4.35068493150685,4.18082191780822,4999,5526
5599,1,0.517808219178082,J,105,9_7,1.18,1,32.5,105,4973,1868,4.22191780821918,7.52328767123288,4973,1868
5599,1,0.328767123287671,OFL,105,9_26,0.43,1,32.5,105,4973,1868,4.22191780821918,7.52328767123288,4973,1868
5601,1,0.246575342465753,J,105,9_27,0.42,1,33,105,2985,5072,7.35890410958904,3.90684931506849,1765,5513
5748,0,2.05753424657534,A,105,9_21,0.74,1,34.5,122,3608,5237,5.87123287671233,3.11780821917808,3608,5237
5748,0,0.920547945205479,SA,105,9_15,1.2,1,34.5,116,3608,5237,5.87123287671233,3.11780821917808,3608,5237
5748,0,0.487671232876712,J,105,9_19,0.77,1,34.5,112,3608,5237,5.87123287671233,3.11780821917808,3608,5237
5748,0,1.11232876712329,SA,105,9_13,0.58,1,34.5,116,3608,5237,5.87123287671233,3.11780821917808,3608,5237
5769,0,1.34246575342466,A,105,9_20,0.53,1,35,118,5450,5614,2.29041095890411,0.852054794520548,5450,5614
5769,0,0.789041095890411,SA,105,9_8,0.95,1,35,116,5450,5614,2.29041095890411,0.852054794520548,5450,5614
5769,0,2.96986301369863,A,105,9_19,0.49,1,26.5,125,5450,5614,2.29041095890411,0.852054794520548,5450,5614
5769,0,0.328767123287671,OFL,105,9_23,0.98,1,35,112,5450,5614,2.29041095890411,0.852054794520548,5450,5614
5757,1,0.328767123287671,OFL,105,9_27,0.81,1,38.1,110,5532,5515,1.65753424657534,1.7013698630137,5532,5515
5628,1,0.402739726027397,OFL,105,9_25,0.59,1,39,110,2968,5240,7.75068493150685,3.24383561643836,2968,5240
5628,1,0.0356164383561644,CH,105,9_27,0.84,1,39,105,2968,5240,7.75068493150685,3.24383561643836,2968,5240
5779,1,1,A,105,9_12,0.5,1,39,112,5514,5321,1.18630136986301,1.84383561643836,5514,5321
5779,1,3.60821917808219,A,105,9_17,0.57,1,41.1,125,5514,5321,1.18630136986301,1.84383561643836,5514,5321
5762,1,0.657534246575342,SA,105,9_22,0.97,1,42,110,NA,NA,NA,NA,3022,3696
5826,1,0.917808219178082,SA,105,9_6,0.9,1,88,116,3491,1616,6.36986301369863,10.8630136986301,3491,5290
5826,1,2.35616438356164,A,105,9_8,0.91,1,47.2,124,3491,1616,6.36986301369863,10.8630136986301,3491,5290
5826,1,1.8,A,105,9_6,0.67,1,47.2,122,3491,1616,6.36986301369863,10.8630136986301,3491,5290
5826,1,0.657534246575342,SA,105,9_5,0.5,1,88,116,3491,1616,6.36986301369863,10.8630136986301,3491,5290
5761,0,0.328767123287671,OFL,105,9_25,0.8,1,48,110,5195,1881,3.36986301369863,7.93698630136986,5195,4972
5830,0,0.657534246575342,SA,105,9_18,0.96,1,47,116,5195,5591,3.52876712328767,0.887671232876712,5195,4972
5766,0,0.328767123287671,OFL,105,9_14,0.79,1,47.1,112,5337,5508,2.33150684931507,1.82191780821918,5337,5508
5766,0,2.95342465753425,A,105,9_24,0.5,1,28.1,125,5337,5508,2.33150684931507,1.82191780821918,5337,5508
5766,0,1.98630136986301,A,105,9_13,1.39,1,28.1,122,5337,5508,2.33150684931507,1.82191780821918,5337,5508
5766,0,1.37808219178082,A,105,9_29,0.5,1,28.1,118,5337,5508,2.33150684931507,1.82191780821918,5337,5508
5630,0,3.23835616438356,A,105,9_10,1.4,1,18,125,5319,1881,1.96712328767123,7.56164383561644,5319,5335
5630,0,0.871232876712329,SA,105,9_6,0.53,1,48,112,5319,1881,1.96712328767123,7.56164383561644,5319,5335
5630,0,0.328767123287671,OFL,105,9_26,0.8,1,48,105,5319,1881,1.96712328767123,7.56164383561644,5319,5335
5765,1,0.246575342465753,J,105,9_15,0.88,1,33.1,112,5319,5335,2.54520547945205,2.9013698630137,5319,5335
5765,1,0.663013698630137,SA,105,9_5,1.01,1,33.1,116,5319,5335,2.54520547945205,2.9013698630137,5319,5335
5654,1,0.320547945205479,OFL,105,9_12,0.88,1,5,110,1605,5167,10.7178082191781,3.75342465753425,1605,5620
5654,1,0.0273972602739726,CH,105,9_23,0.71,1,5,105,1605,5167,10.7178082191781,3.75342465753425,1605,5620
5603,1,0.463013698630137,SA,105,9_14,0.69,1,5,105,1605,1750,10.3534246575342,8.62739726027397,1605,5620
5768,1,0.246575342465753,J,105,9_27,0.27,1,50,112,4917,5144,5.11232876712329,4.12602739726027,4917,5144
5768,1,0.887671232876712,SA,105,9_24,0.62,1,50,116,4917,5144,5.11232876712329,4.12602739726027,4917,5144
5764,1,2.68219178082192,A,105,9_7,0.91,1,35,125,5452,5334,2.31506849315068,2.55068493150685,5452,5334
5764,1,0.246575342465753,J,105,9_24,0.54,1,50.1,112,5452,5334,2.31506849315068,2.55068493150685,5452,5334
5763,1,0.657534246575342,SA,105,9_19,1.16,1,51.2,110,NA,NA,NA,NA,2989,NA
5781,1,0.657534246575342,SA,105,9_7,1.09,1,53.1,112,NA,NA,NA,NA,NA,5586
5781,1,1.02191780821918,SA,105,9_9,0.58,1,-2,116,NA,NA,NA,NA,NA,5586
5657,0,3.02191780821918,A,105,9_13,0.99,1,10,125,3567,5285,6.61917808219178,3.13698630136986,3567,1604
5657,0,0.0301369863013699,CH,105,9_1,1.51,1,56,105,3567,5285,6.61917808219178,3.13698630136986,3567,1604
5657,0,0.868493150684931,SA,105,9_1,1.15,1,56,116,3567,5285,6.61917808219178,3.13698630136986,3567,1604
5657,0,1.06849315068493,SA,105,9_26,0.42,1,56,116,3567,5285,6.61917808219178,3.13698630136986,3567,1604
5750,0,1.10958904109589,SA,105,9_11,0.97,1,6,116,1826,3456,7.93150684931507,7.08493150684932,1826,1499
5750,0,1.99178082191781,A,105,9_27,0.76,1,23,122,1826,3456,7.93150684931507,7.08493150684932,1826,1499
5749,0,2.0027397260274,A,105,9_24,0.56,1,25,122,4971,4902,4.63287671232877,4.88767123287671,4971,4902
5749,0,0.328767123287671,OFL,105,9_23,0.77,1,6.5,110,4971,4902,4.63287671232877,4.88767123287671,4971,4902
5845,0,1,A,105,9_14,0.84,1,63,116,NA,NA,NA,NA,0,5249
5618,0,0.246575342465753,J,105,9_9,1.39,1,66,105,1438,1708,11.7205479452055,9.24931506849315,1438,1708
5623,0,0.328767123287671,OFL,105,9_16,0.51,1,67,105,3604,1533,5.50958904109589,11.5178082191781,3604,1533
5656,0,0.0301369863013699,CH,105,9_6,0.79,1,68,105,3606,1869,5.97808219178082,8.00547945205479,3606,5497
5594,1,1.54794520547945,A,105,9_6,0.57,1,-2,116,3606,3458,5.50958904109589,6.0027397260274,3606,5497
5594,1,0.328767123287671,OFL,105,9_17,0.48,1,68,105,3606,3458,5.50958904109589,6.0027397260274,3606,5497
5594,1,0.545205479452055,SA,105,9_2,1.07,1,68,105,3606,3458,5.50958904109589,6.0027397260274,3606,5497
5754,1,0.657534246575342,SA,105,9_16,0.92,1,73,110,5128,5118,3.57808219178082,4.25753424657534,5128,5583
5751,0,0.246575342465753,J,105,9_25,0.68,1,26,110,1580,3643,11.213698630137,5.8958904109589,1580,3643
5681,0,0.164383561643836,FL,105,9_26,0.64,1,77,105,5598,5249,0.986301369863014,3.55616438356164,3645,5582
5847,1,1,A,105,9_3,1.44,1,50,116,5598,5249,1.15890410958904,3.72876712328767,3645,5582
5847,1,1.86301369863014,A,105,9_25,0.58,1,50,122,5598,5249,1.15890410958904,3.72876712328767,3645,5582
5847,1,2.97808219178082,A,105,9_13,1.04,1,50,125,5598,5249,1.15890410958904,3.72876712328767,3645,5582
5753,1,0.328767123287671,OFL,105,9_23,0.63,1,78,110,5516,1731,1.68767123287671,9.00547945205479,5516,1731
5639,1,1.34246575342466,A,105,9_22,0.34,1,84,116,5242,1489,2.78630136986301,11.7534246575342,3698,1489
5639,1,0.246575342465753,J,105,9_26,0.45,1,82.1,105,5242,1489,2.78630136986301,11.7534246575342,3698,1489
5639,1,2.26849315068493,A,105,9_2,0.77,1,84,122,5242,1489,2.78630136986301,11.7534246575342,3698,1489
5639,1,1.16164383561644,A,105,9_25,1.06,1,84,116,5242,1489,2.78630136986301,11.7534246575342,3698,1489
5784,1,0.246575342465753,J,105,9_20,0.68,1,86,112,5341,5522,2.86575342465753,1.95342465753425,5341,5522
5622,1,0.246575342465753,J,105,9_2,0.63,1,87,105,4965,1616,4.42191780821918,10.3397260273973,5323,1616
5646,1,0.0273972602739726,CH,105,9_27,0.72,1,87,105,5323,1616,2.39178082191781,10.6712328767123,5323,1616
5783,1,0.328767123287671,OFL,105,9_24,0.96,1,87,112,4965,1616,4.94794520547945,10.8657534246575,5323,1616
5651,1,0.0273972602739726,CH,105,9_14,1.8,1,87,105,4965,5290,4.75342465753425,2.74246575342466,5323,1616
5622,1,0.657534246575342,SA,105,9_16,0.98,1,87,110,4965,1616,4.42191780821918,10.3397260273973,5323,1616
5644,0,1.38082191780822,SA,105,9_26,0.69,1,87.1,116,5277,4933,2.48219178082192,4.5972602739726,5277,4933
5648,0,2.12876712328767,A,105,9_2,1.06,1,67,122,5277,4933,2.65205479452055,4.76712328767123,5277,4933
5648,0,0.164383561643836,FL,105,9_2,0.95,1,87.1,105,5277,4933,2.65205479452055,4.76712328767123,5277,4933
5644,0,0.246575342465753,J,105,9_8,0.28,1,87.1,105,5277,4933,2.48219178082192,4.5972602739726,5277,4933
5632,0,0.36986301369863,OFL,105,9_11,0.69,1,88,110,5173,5291,4.11232876712329,2.72054794520548,1678,5291
5685,0,0.953424657534247,SA,105,9_3,0.56,1,57.1,116,5284,5539,2.64931506849315,1.53698630136986,5284,5539
5837,1,0.657534246575342,SA,105,9_10,0.71,1,-2,116,5284,5539,2.94520547945205,1.83287671232877,5284,5539
5837,1,1.70958904109589,A,105,9_10,1.03,1,5,122,5284,5539,2.94520547945205,1.83287671232877,5284,5539
5685,0,0.164383561643836,FL,105,9_16,0.46,1,7,105,5284,5539,2.64931506849315,1.53698630136986,5284,5539
5837,1,1.85479452054795,A,105,9_27,0.46,1,5,122,5284,5539,2.94520547945205,1.83287671232877,5284,5539
5828,1,0.657534246575342,SA,105,9_3,0.76,1,2,116,3002,1801,7.82739726027397,8.7972602739726,3002,5528
5759,1,0.328767123287671,OFL,105,9_7,0.77,1,93,110,3574,4866,5.94520547945205,5.67945205479452,3574,4866
5649,1,0.0301369863013699,CH,105,9_13,0.93,1,94,105,3451,5254,6.30684931506849,3.14794520547945,3451,1801
5649,1,0.312328767123288,OFL,105,9_16,1.36,1,94,110,3451,5254,6.30684931506849,3.14794520547945,3451,1801
5600,0,0.328767123287671,OFL,105,9_6,1.04,1,94,105,3451,1801,5.85205479452055,8.18904109589041,3451,1801
5647,0,0.0301369863013699,CH,105,9_11,1.22,1,94,105,3451,1801,6.30684931506849,8.64383561643836,3451,1801
5600,0,1.92876712328767,A,105,9_30,0.33,1,94,118,3451,1801,5.85205479452055,8.18904109589041,3451,1801
5638,1,0.246575342465753,J,105,9_23,1.1,1,94.2,105,1617,1801,10.7671232876712,8.37808219178082,1617,1494
5638,1,2.74246575342466,A,105,9_12,0.96,1,120,124,1617,1801,10.7671232876712,8.37808219178082,1617,1494
5825,0,1.95890410958904,A,112,9_19,1.4,1,101,124,5517,3093,2.20821917808219,7.24383561643836,5267,2960
5825,0,1.53150684931507,A,112,9_21,0.78,1,101,122,5517,3093,2.20821917808219,7.24383561643836,5267,2960
5834,1,2.46027397260274,A,112,9_18,0.61,1,34.5,125,5267,3093,4.11232876712329,7.24931506849315,5267,2960
5827,0,0.164383561643836,FL,112,9_5,1.31,1,1.1,116,5267,4854,4.27123287671233,5.9041095890411,5267,2960
5825,0,0.328767123287671,OFL,112,9_8,0.49,1,1.1,116,5517,3093,2.20821917808219,7.24383561643836,5267,2960
5834,1,0.328767123287671,OFL,112,9_12,1.09,1,1.1,116,5267,3093,4.11232876712329,7.24931506849315,5267,2960
5825,0,0.558904109589041,SA,112,9_2,0.86,1,1.1,116,5517,3093,2.20821917808219,7.24383561643836,5267,2960
5834,1,0.561643835616438,SA,112,9_10,0.77,1,1.1,116,5267,3093,4.11232876712329,7.24931506849315,5267,2960
5778,0,0.164383561643836,FL,112,9_6,0.54,1,111,112,3517,5333,6.2986301369863,2.51232876712329,3517,5333
5777,0,0.164383561643836,FL,112,9_26,0.45,1,111,112,3517,5333,6.2986301369863,2.51232876712329,3517,5333
5787,1,0.449315068493151,SA,112,9_6,0.75,1,26,116,5616,1499,1.09041095890411,12.3260273972603,5616,3456
5787,1,0.164383561643836,FL,112,9_10,1.1,1,6,112,5616,1499,1.09041095890411,12.3260273972603,5616,3456
5844,0,0.657534246575342,SA,112,9_8,1.01,1,127,116,5683,4854,1.27671232876712,5.65753424657534,5683,4854
5767,1,0.164383561643836,FL,112,9_27,1.03,1,129,112,5524,4860,1.98356164383562,5.5041095890411,5524,4860
5832,0,0.328767123287671,OFL,112,9_15,0.79,1,131,116,1707,1731,10.0904109589041,9.5041095890411,1707,1710
5829,1,0.164383561643836,FL,112,9_18,1.57,1,15,116,3085,3456,7.42739726027397,7.78630136986301,3085,1729
5829,1,1.1972602739726,A,112,9_6,0.71,1,134,122,3085,3456,7.42739726027397,7.78630136986301,3085,1729
5829,1,0.408219178082192,SA,112,9_5,0.7,1,15,116,3085,3456,7.42739726027397,7.78630136986301,3085,1729
5831,1,0.328767123287671,OFL,112,9_8,1.89,1,2,116,NA,NA,NA,NA,1763,5557
5780,1,0.164383561643836,FL,112,9_16,0.75,1,21,112,3490,3087,6.69315068493151,7.23835616438356,3490,3087
5780,1,0.501369863013699,SA,112,9_11,0.56,1,21,116,3490,3087,6.69315068493151,7.23835616438356,3490,3087
5780,1,1.79452054794521,A,112,9_9,0.72,1,6,122,3490,3087,6.69315068493151,7.23835616438356,3490,3087
5780,1,1.14246575342466,A,112,9_11,1.38,1,21,118,3490,3087,6.69315068493151,7.23835616438356,3490,3087
5780,1,2.66027397260274,A,112,9_20,0.65,1,6,125,3490,3087,6.69315068493151,7.23835616438356,3490,3087
5780,1,0.783561643835616,SA,112,9_27,0.91,1,21,116,3490,3087,6.69315068493151,7.23835616438356,3490,3087
5823,0,1.3013698630137,A,112,9_20,0.68,1,-2,122,5163,5072,4.74246575342466,4.82739726027397,5163,5072
5823,0,0.328767123287671,OFL,112,9_8,0.83,1,23,116,5163,5072,4.74246575342466,4.82739726027397,5163,5072
5823,0,2.2986301369863,A,112,9_12,0.71,1,25.1,125,5163,5072,4.74246575342466,4.82739726027397,5163,5072
5771,0,0.164383561643836,FL,112,9_18,1.27,1,33,112,4999,5513,4.73698630136986,1.9972602739726,4999,5655
5770,0,0.520547945205479,SA,112,9_5,0.48,1,33,116,NA,NA,NA,NA,5125,5513
5843,0,2.65479452054795,A,112,9_25,0.49,1,22,125,5125,5508,4.35616438356164,2.11506849315069,5125,5513
5843,0,0.657534246575342,SA,112,9_35,0.87,1,22,116,5125,5508,4.35616438356164,2.11506849315069,5125,5513
5770,0,1.65753424657534,A,112,9_9,0.71,1,33,122,NA,NA,NA,NA,5125,5513
5770,0,0.164383561643836,FL,112,9_19,1.05,1,33,112,NA,NA,NA,NA,5125,5513
5770,0,1.7972602739726,A,112,9_12,1.24,1,33,122,NA,NA,NA,NA,5125,5513
5785,1,0.164383561643836,FL,112,9_11,0.98,1,43,112,3453,5523,7.12876712328767,2.03835616438356,3453,5523
5849,0,0.657534246575342,SA,112,9_22,0.28,1,46,116,5123,1577,4.54520547945206,11.7698630136986,1042,1577
5824,0,0.978082191780822,A,112,9_17,0.86,1,69,118,5573,5554,2.05205479452055,1.45205479452055,2989,5585
5824,0,0.328767123287671,OFL,112,9_1,0.81,1,51.2,116,5573,5554,2.05205479452055,1.45205479452055,2989,5585
5820,1,0.328767123287671,OFL,112,9_5,0.86,1,59.1,116,4904,5447,5.48219178082192,2.76164383561644,4904,5283
5820,1,2.53424657534247,A,112,9_19,1.25,1,78,125,4904,5447,5.48219178082192,2.76164383561644,4904,5283
5820,1,1.31780821917808,A,112,9_8,0.87,1,78,122,4904,5447,5.48219178082192,2.76164383561644,4904,5283
5820,1,2.52328767123288,A,112,9_11,0.89,1,78,125,4904,5447,5.48219178082192,2.76164383561644,4904,5283
5841,0,0.657534246575342,SA,112,9_14,0.61,1,6,116,NA,NA,NA,NA,1826,1499
5842,0,0.657534246575342,SA,112,9_8,0.48,1,47.1,116,3595,1877,6.32328767123288,8.26027397260274,5216,5292
5842,0,2.52602739726027,A,112,9_7,0.54,1,111,125,3595,1877,6.32328767123288,8.26027397260274,5216,5292
5838,0,2.54520547945205,A,112,9_10,0.89,1,122,125,5128,5583,4.49315068493151,1.28219178082192,5128,5583
5838,0,1.2986301369863,A,112,9_9,1.14,1,122,122,5128,5583,4.49315068493151,1.28219178082192,5128,5583
5838,0,0.328767123287671,OFL,112,9_14,0.98,1,73,116,5128,5583,4.49315068493151,1.28219178082192,5128,5583
5821,1,0.328767123287671,OFL,112,9_14,0.64,1,85,116,3596,5249,6.47671232876712,4.18356164383562,3596,1877
5821,1,0.561643835616438,SA,112,6_10,1.16,1,85,116,3596,5249,6.47671232876712,4.18356164383562,3596,1877
5850,1,1.53698630136986,A,112,9_15,0.91,1,64,122,3596,5249,6.38082191780822,4.08767123287671,3596,1877
5850,1,0.657534246575342,SA,112,9_25,0.61,1,85,116,3596,5249,6.38082191780822,4.08767123287671,3596,1877
5903,1,2.28219178082192,A,116,9_29,1.54,1,26,125,1716,4872,9.84109589041096,6.06027397260274,1716,4892
6016,1,1.22739726027397,A,116,9_33,0.87,1,127,124,5683,1750,2.12876712328767,10.2739726027397,5683,4854
6016,1,0.841095890410959,SA,116,9_10,1.07,1,127,122,5683,1750,2.12876712328767,10.2739726027397,5683,4854
5854,0,0.441095890410959,SA,116,9_17,0.95,1,130,118,5549,5522,2.63561643835616,2.72054794520548,5549,5612
5855,1,1.82465753424658,A,116,9_30,0.55,1,37,125,5549,5522,2.63561643835616,2.72054794520548,5549,5612
5855,1,0.0273972602739726,CH,116,9_9,1.06,1,130,116,5549,5522,2.63561643835616,2.72054794520548,5549,5612
5854,0,2.01643835616438,A,116,9_22,0.67,1,-2,125,5549,5522,2.63561643835616,2.72054794520548,5549,5612
5854,0,1.06849315068493,A,116,9_3,0.69,1,130,122,5549,5522,2.63561643835616,2.72054794520548,5549,5612
5855,1,0.849315068493151,SA,116,9_12,0.47,1,130,122,5549,5522,2.63561643835616,2.72054794520548,5549,5612
5854,0,0.0273972602739726,CH,116,9_2,0.98,1,130,116,5549,5522,2.63561643835616,2.72054794520548,5549,5612
5854,0,0.846575342465753,A,116,9_5,0.64,1,130,122,5549,5522,2.63561643835616,2.72054794520548,5549,5612
6017,1,1,A,116,9_33,0.51,1,37,122,5549,5612,2.53972602739726,1.64383561643836,5549,5612
5909,0,1.01095890410959,SA,116,9_33,1.01,1,131,122,1707,1710,10.4657534246575,10.0465753424658,1707,1710
5909,0,1.24109589041096,SA,116,9_34,0.78,1,131,122,1707,1710,10.4657534246575,10.0465753424658,1707,1710
5909,0,0.657534246575342,SA,116,9_31,1.23,1,131,118,1707,1710,10.4657534246575,10.0465753424658,1707,1710
6018,1,1.57808219178082,A,116,9_33,1.23,1,51.2,125,3086,5828,8.04109589041096,1.05753424657534,1763,5828
6018,1,1.78904109589041,A,116,9_34,1.02,1,51.2,125,3086,5828,8.04109589041096,1.05753424657534,1763,5828
6018,1,0.657534246575342,SA,116,9_31,0.55,1,2,122,3086,5828,8.04109589041096,1.05753424657534,1763,5828
5839,1,1.36438356164384,A,116,9_21,1.04,1,126,122,1824,5679,8.71780821917808,1.27671232876712,1824,5679
5839,1,1.23835616438356,A,116,9_19,0.53,1,126,122,1824,5679,8.71780821917808,1.27671232876712,1824,5679
5839,1,0.328767123287671,SA,116,9_15,1.1,1,26.5,116,1824,5679,8.71780821917808,1.27671232876712,1824,5679
5839,1,0.164383561643836,FL,116,9_13,0.98,1,26.5,116,1824,5679,8.71780821917808,1.27671232876712,1824,5679
5839,1,2.1041095890411,A,116,9_18,0.49,1,25.1,125,1824,5679,8.71780821917808,1.27671232876712,1824,5679
5905,1,1.64931506849315,A,116,9_31,1.08,1,88,124,5465,5235,2.73150684931507,3.97534246575342,5465,5631
5905,1,0.657534246575342,SA,116,9_33,1.35,1,30.2,118,5465,5235,2.73150684931507,3.97534246575342,5465,5631
6010,1,0.657534246575342,SA,116,9_31,0.57,1,37,122,3094,4972,8.11232876712329,5.96986301369863,3094,5170
6021,0,0.657534246575342,SA,116,9_14,0.71,1,41,122,5514,5321,2.98630136986301,3.64383561643836,5514,5321
6021,0,0.783561643835616,SA,116,9_16,1.4,1,41,122,5514,5321,2.98630136986301,3.64383561643836,5514,5321
5846,0,0.717808219178082,SA,116,9_10,0.75,1,45,118,3491,5290,6.95890410958904,3.52328767123288,3491,5290
5846,0,0.328767123287671,OFL,116,9_17,1.11,1,45,116,3491,5290,6.95890410958904,3.52328767123288,3491,5290
6019,1,0.715068493150685,A,116,9_30,0.61,1,46,122,NA,NA,NA,NA,1042,1577
